GSM180446.CEL	GSM180432.CEL	GSM180443.CEL	GSM180078.CEL	GSM180445.CEL	GSM180448.CEL	GSM180449.CEL	GSM180067.CEL	GSM180439.CEL	GSM180447.CEL
LOC283856	4.10750130998355	3.9127688153274	3.91266806652554	4.06016599229832	3.97159139676658	3.88219516918157	4.00603973743396	4.05930786364329	3.81303203254542	4.02807841002226
LINC00304	3.73975161557939	3.7071298177567	3.84084526699298	3.74458745567236	3.69182699536155	3.7083763833766	3.73787826443199	3.82185988516925	3.77893058486941	3.7229403996691
LINC00922	4.55578151097154	4.37707089856848	4.4643766601661	4.53308871697617	4.45144099048045	4.63789186616322	4.36444632117491	4.37076620689748	4.45047726279588	4.6420690774937
NPW	3.68054302758347	3.71594886739105	4.03944024223847	3.85377118750454	3.84097485506661	3.51054012919925	4.03944024223847	3.67572610996468	3.89521200845966	3.81578920827581
BRICD5	6.86099359980783	7.09792500934915	7.3126092443058	6.18266799259727	6.98433464579466	6.72786708353953	6.60795967917108	6.8681789729921	6.92557253372034	6.9747694841429
PGP	7.34148181396515	7.73007654927533	8.02154482951829	7.36632138692772	7.04890533749448	7.58670935434779	7.59921301441443	7.71422239589171	7.44330640991981	7.88265423791884
LINC00514	4.70727466166734	4.57872701910394	4.70585587954326	4.67461675734957	4.67974734335017	4.7746058324817	4.67162200308502	4.54838676630986	4.42723286351054	4.45026405479497
LINC00921	5.81174048930388	6.26998852096037	5.60280730901693	5.80916449593504	6.17039655446807	5.61564651925305	5.70858107165522	6.1213171186711	5.97107407082317	5.86038627895877
LINC02175	4.21268608480119	4.20024232191146	4.31835432132105	4.37611744455983	4.25897213588566	4.35234216884532	4.05492469617941	4.31433826822491	4.44528204612034	4.45590038714724
IL21R-AS1	6.44531453212517	6.83551604488756	6.77419431235117	6.63263764951861	6.45876787945208	6.79758206687093	6.6842329830791	6.70214435582828	6.92239736655741	6.67646011708092
C16orf54	4.15213277400423	4.57066188094682	3.51292192860911	3.87320204456289	4.7107863128446	4.35383252985841	4.33294613224558	3.73735631756784	4.07315738416418	4.14330005115184
INO80E	8.00125373987821	8.34829564695285	8.84562327827892	7.99915206809432	8.38840601237447	7.92209364650183	7.86294420183315	8.23295198465319	7.98322301139188	7.62245883790162
GPR15	4.50084402257509	4.44175558718843	4.62866270152704	4.52587032658102	4.31957204327355	4.29744266404233	4.29061100324127	4.65182462708829	4.36878916938019	4.38577031137576
HCCAT5	5.52259772977524	5.48158600772292	5.67891013969159	5.61650957994148	5.40905598235179	5.45596722313681	5.50771770480892	5.57316741075116	5.57258397422464	5.61619880346571
LINC01566	4.91754437002969	5.09164250228148	5.35498849719296	5.29359624580537	5.03876071007435	5.51401629104332	4.85538309059612	5.23656313893632	5.17966215456432	4.88361648994358
NUDT7	6.57576671671933	6.5436345046217	6.2880999054196	6.53896611575357	6.37810327831064	6.86223417452662	6.28661826631281	6.35481025961089	6.66065271430059	6.37493568846793
FBXL19-AS1	4.7235385026749	4.63890786891198	4.95052622388537	4.72237861753241	4.68396568670064	4.84122470330595	4.57888412477624	4.54838676630986	4.71026008455875	4.72552493878986
ZNF843	6.00112763008281	6.00618167581507	6.54009253971297	6.01273870671177	5.96229771755997	5.99905135980311	5.94857887490333	5.89913207369366	5.99744031942956	6.06548851218278
NHLRC4	6.92968021491698	7.01345350684147	7.35616565821681	7.09970740775399	6.77065917399781	7.0835339208677	6.97642264964147	6.93107392887363	6.81067472638386	7.11951928448722
C16orf91	7.40124203806986	7.83256429639505	7.30202632791405	7.6448836083874	7.62437300038592	8.05197681854504	7.66561657866784	7.47739786730074	8.00361618456335	7.73693772291673
IGHV4-34	5.95055398568576	6.20786864431154	6.04955152109572	6.06772382860268	5.65895939500339	6.10789876288606	6.11833273248745	5.97453316821123	6.1271589876201	6.14551270425142
LINC00685	6.52263227834391	6.35640823906529	6.57222784336284	5.96403973212963	6.78114770504768	5.9631864850737	6.15011289647943	6.52663642499211	6.28069344549473	6.11247756017958
HID1	6.63467537537997	6.65814167956743	7.35662031934012	6.60929463365885	6.64956597181838	6.61973734118682	6.32506335112438	6.91354715076714	6.60401694376126	6.50506238693178
TSEN54	8.00087699611812	8.16768875273768	8.23055859270783	7.9942537684395	8.0747852526308	8.00572054141752	7.77051737779335	7.85418847343633	7.95126522873867	8.02593862186996
IGHV4-30-2	5.5891599911559	5.63945759941079	6.35371907714651	5.68843721160184	5.44227783444245	5.62755650880106	5.44454428680071	6.06479555414324	5.73723828089227	5.6524831633071
UBALD2	8.41917539724006	8.37267613859245	8.66176221098475	8.59171739180235	8.35650436659908	8.43248387620669	8.03224156653751	8.40932400761631	8.52884055014235	8.31501381410596
TMEM235	4.58910425438039	4.74546543957654	4.33853401786503	4.57207223919156	4.42006872343041	4.70693347655292	4.52021582387026	4.55492996079177	4.55916103552599	4.61398558708043
ANG	5.78025711544226	6.40921885673685	6.56734893867007	6.39385981929125	5.99861654319081	5.85526638547234	6.48898988775108	5.76052741777643	6.10858424330245	6.0508269816185
CCDC57	5.33989607517728	5.37590655342719	5.74143185262451	5.27464872953609	5.36773621178896	5.20993193681222	5.24507367587503	5.49233822879952	5.23040265482108	5.4148493137395
HEXD	7.81595612579453	8.07088331004422	8.64051217992411	7.82045012013334	8.05900643234446	7.51571710991558	7.71050874476248	8.02542975062793	7.89059082877528	7.90540909179961
IGHV4-28	3.49684526725041	3.43216046933915	4.13266800899897	3.82327362872435	3.20892270988071	3.75766097643923	3.85186999979638	3.48847073760877	3.55661110978374	4.03623110582629
VMO1	4.462644396033	4.29318351400694	4.6191809409172	4.49113885342972	4.3932864574718	4.52319448620516	5.25691728407296	4.19351918477258	4.6967189924555	4.23463531160317
C17orf58	8.85235001268762	8.36679874742335	7.96727943845549	8.8050493956493	9.07386484689163	8.68168252186423	10.0343951647229	8.59525199725564	8.46837671991791	8.56176912820917
MILR1	5.98026852472595	5.29089314644728	5.87409678873078	6.10585381539674	5.89216861923459	5.09869344283234	5.7161377870544	5.45749832813772	6.11053885261481	5.88668438231896
RNF227	5.86217845593854	6.08309602142279	5.64359713815105	5.80827121264146	5.83183700543541	5.70660610961054	6.02724745439713	5.630021989227	5.72294869162815	5.94083435347667
LINC00324	5.57198916681284	5.68421962212133	5.47514993871633	5.6776060566263	5.6551174590266	6.32891108032078	5.44093317025615	5.35793450132397	5.95112258133879	5.43804746414451
KANSL1	9.03749465453802	9.00958739454358	8.31293568046192	8.99027946175477	9.25461789006198	8.8365372326099	8.79941422170156	8.82884789689953	8.77730786343489	8.97633408649452
CFAP97D1	4.07580967713641	4.09863152848474	4.21493177027416	4.04236182591947	3.97603835679955	4.00249653762074	3.86236675902976	3.9966753009295	3.9519601159623	4.18674311324543
FAM171A2	5.00901058991281	5.31361689084536	5.60141229084876	5.10513290044337	5.03876071007435	5.1314414741537	5.04805022930043	5.23908206925716	4.96623957809916	5.41793895694738
MEIOC	3.19910587345276	3.37197356230731	3.18438857238377	3.21101195527742	3.24921987460798	3.27789835482552	3.12164878221578	3.28847659830104	3.24058713903613	3.0334501061954
TTLL6	4.85460788674189	5.04215219571823	5.13960194500653	4.94770386405278	4.69673524783183	4.87149089578638	4.47100327894363	4.86858801918097	4.83596441120294	4.81230837342691
PICART1	4.11096902011348	4.1378723782015	4.16642918861139	4.06692941376742	4.25276415053438	4.10884822548837	4.11947553259963	4.23703858968602	4.15737441970958	4.24202095320953
C17orf47	4.36909469414346	4.34600622772952	4.28015342787644	4.20312770244529	4.16207002076787	4.2626575263253	4.22346067036148	4.32060774730366	3.99648887495521	4.38841176086105
NEK8	6.42718491353233	6.63924453962287	6.3573193100349	6.34814107861908	6.52562498040396	6.2550176468674	6.20599861943459	6.50403888430527	6.36725415749469	6.71867710070986
PIGW	6.42012272498422	6.45466261079456	4.99616564346412	6.24805750378383	6.22147442463856	6.62766400662532	6.65841438159941	6.32328780447005	6.82674722282351	6.52599697078023
C17orf78	3.82694727795773	3.7965128860508	4.05103866766989	3.89965294327074	3.76277471913685	4.03641350639081	3.57926909710757	3.85342569499946	3.74655429450742	3.80357330095904
IGHV3-73	3.59864667739578	3.74081765445692	3.74026896146853	3.57387514582171	3.53195910301385	3.71595906060836	3.75352417182727	3.6704207529667	3.51388603222989	3.50126919807358
GPR17	4.06579717861663	4.78229450591688	4.54603536861076	4.33520066080026	4.34848678592076	4.6636605226801	4.24711311992174	4.51954658705903	4.54824733080169	4.26094624246188
YWHAEP7	6.39591249675031	6.16746390264376	6.44184735748334	6.40113994738288	6.36008484830434	6.63043105924141	6.16499633668711	6.3167343661682	6.563520470181	6.25701258267937
CISD3	6.33777296420478	6.45513571539883	6.65294214514261	6.34172021570599	6.31505680112482	6.37950867695647	6.28958609006894	6.24750268044389	6.44923534118894	6.3373512252727
IGHV3-72	3.22261328269035	3.46525820598222	3.59813983257302	3.67812780858486	3.38775518040615	3.45455118377078	3.27540335400975	3.34438540203941	3.38475392979114	3.65461133937695
SLC13A5	4.38744347467677	4.37526903682279	4.43611114323165	4.40961153617566	4.23730475692249	4.40658573022457	4.58474674758829	4.64294856685715	4.55992584608132	4.74817603942984
TMEM102	5.55445791497231	5.56381802997928	5.4494283651449	5.58070692486208	5.25059972344478	5.38059680009489	5.40414963911618	5.57838603464744	5.36975325426638	5.39062023791214
CAVIN1	8.44862572011455	8.17708324611538	8.96538360105226	8.15306388028591	8.35852493566078	7.97002626986683	8.62875586168161	8.56008672102241	7.83811382250753	8.21682604231011
SLC26A11	9.64055637827165	9.75124166946696	9.52758471258183	9.77670058358938	9.65851549590039	9.70640848747183	9.2343054883878	9.53875448800686	9.66439025550568	9.77614023826646
ENDOV	6.63178567115791	6.69486881671661	6.98742389971307	6.73694899460867	6.65129474993284	6.74680781334191	6.48650399484558	6.66098046111644	6.5454614388447	6.70206564984544
GDPD1	6.9522727965409	6.85144768472658	5.36372294938982	7.12861195322191	6.57504886277605	7.93280040302725	6.51782713696964	6.71742067764251	7.86531632241486	6.62169215768783
NDUFAF8	7.64542400569822	7.96725714926797	7.31902852155238	7.60566423246615	7.86515159567239	8.00630508505688	7.85231611532714	7.7614854585042	7.77461143633692	8.04107931976256
LINC00482	6.01564561661008	6.20933595449066	6.71839405727118	6.19674357364202	6.15061361146578	6.01904524513636	5.66390047944442	6.09263185461782	6.10923708628988	6.08741943017686
TMEM105	6.83474847292821	6.87037511527952	7.19062934242047	6.8001516881675	6.80532284194277	6.87405290687685	6.79957464723965	6.85189100170203	6.87974707539674	6.89207285656341
IGHV3-54	3.13502317282197	3.23750895656916	3.24179988230012	3.20892270988071	3.10431634165092	3.3246732532312	2.81153430511229	3.21021563724267	3.62568499228707	3.26958892323977
GPR18	3.5880203657578	3.35175559630283	3.7618742281839	3.60506799046168	3.64146730366113	3.22254924787772	3.53954103286433	3.58111512211877	3.56632239044582	3.48566928029458
METRNL	8.78303034499097	8.86763512953407	9.35654546437557	8.91744455251351	9.32263690724768	9.36854069885345	9.04954920452899	9.35766408610411	9.36228108107006	9.14050705290914
LAMA1	4.04145440068727	4.08887833121462	4.33595066939947	4.30912566565563	3.94504886536725	4.1160578107849	4.21499047745791	4.31511264627543	4.12389152721593	4.62677001252809
LOC284240	4.5099150787436	4.31880744393487	4.54075002923719	4.4354146052406	4.27474337959515	4.50273772124689	4.37492136744369	4.43279932853634	4.49659290898325	4.39778820218739
KCTD1	7.48815097316091	7.86953479476286	8.01265048335306	7.86382995433386	7.49854374183936	7.93675663049409	7.39378776688346	7.84387986832902	7.7206271584031	7.84791687683313
BOD1L2	3.84361471432895	3.65938328676075	3.62021365313234	3.42184919011549	3.43691485901076	3.6850140248402	3.71526434920507	3.66380801215851	3.71465162889637	3.64698618163542
IGHV3-47	3.67646334663721	3.84782722254165	4.04355562567942	3.70349156880714	3.69473250955824	3.45705481493029	3.62531273049946	3.86643908834979	4.02306305194373	3.66808019234552
LINC00907	3.46372196392406	3.41449021235965	3.60577594126693	3.37325468960423	3.44930686080679	3.38001659068838	3.42021736097683	3.49953130228274	3.42560260729296	3.4045589544382
ZADH2	6.93713815877625	6.78275988036223	6.48788074687378	6.98418706383058	7.22724214970449	6.7483758265787	7.12174754452139	6.93946238005808	6.32587237029865	6.57201934495564
SMIM21	3.38404101682763	3.35933588438493	3.49896037712047	3.3326151123167	3.23957020709746	3.46823040363043	3.2632578123034	3.28420391884005	3.41792111863742	3.35806447523984
LINC00908	4.85138341558357	5.06024276031109	5.20332557186131	5.15573715080701	4.94151984028268	5.00508536885542	4.95658585667176	5.06051075878684	5.15353458364601	5.06107577339441
LINC01924	3.84882136810513	3.75226845318102	3.89951283742063	3.72993055499987	3.73758430273864	3.68273119766371	3.67389861093555	3.83098461871984	3.62900640074236	3.76336464257382
SSC5D	6.4153767771425	6.37548850289553	6.98180617986655	6.52942686653589	6.45051160504682	6.48271116726847	6.39047132687209	6.49576868327177	6.53487940328428	6.20099018651502
GPR19	4.58073808732683	4.6413873917128	4.61818435594254	4.68532769382387	4.47518583148564	4.58166432449835	4.45569869857959	4.60040711283832	4.57393879671095	4.75538201909684
ZNF547	3.65401085461159	3.65304227747568	3.4658903380982	3.77183031501604	3.57347951686329	3.83321849757715	3.67501666582408	3.68070391699202	3.71096724764614	3.62191390992969
ZIK1	4.98312724189268	5.48519573298046	5.3359978634768	5.39700857026145	5.34072955046811	5.66834651117378	5.34692073828698	5.31345354284148	5.2628870010073	5.35679871732102
ZNF776	7.08274250346476	7.35822145735366	6.16358793143546	7.19807779100295	7.36094276826271	6.98576453559108	7.6174978133813	7.11064495802307	7.43332238908217	7.24837371786922
ZSCAN1	4.9884805375596	5.04596033649816	5.1890792424344	4.83378266284664	4.91159130159106	5.22196925622222	4.92417832716435	5.07425590068867	5.02607170479485	5.10106088782924
ZNF780A	3.99655184331923	4.00820946372936	3.95636095815027	4.13858295891547	4.20619977289227	4.07626010922359	4.2966133717888	4.17225149507704	4.07403449617037	4.02484658662053
C19orf54	7.98914763436909	8.10860413331133	8.31688297158265	8.11297524960701	7.88232953202552	7.95296899826689	8.00009563767832	8.15257330993581	8.04347219522856	8.2572736776241
PRR19	4.80000206153082	5.12224558814931	5.77210272291904	5.21362890814193	5.28122145595995	5.23193358379086	4.87048763526944	5.47041913587609	5.3203758622358	5.19072082469631
TMEM145	4.08587515660058	4.47862681721236	4.82337293807477	4.4813071058893	4.54201823219869	4.22408397192394	4.50496609691212	4.3695230935294	4.53959208056148	4.59944913540631
CXCL17	5.63918814285097	5.89525779079767	5.89907552170764	6.0336736192025	5.71775023402809	5.95380497210639	5.88688374325601	5.71838991940005	5.99032410272168	5.81040772967267
ZNF575	5.79013337301168	5.40281491433196	5.72437414798842	5.65613817821498	5.55425297489745	5.50696188492883	5.66705041966006	6.05210802724244	5.53709945237492	5.98115735798592
LYPD5	7.55525681999291	8.23180975625847	7.12235721792531	8.33866672478358	6.37530564093419	8.56689823287279	7.41476727583849	8.38445098365765	8.31447228215655	7.82397024397884
ZNF283	3.41986595887696	3.41314989365708	3.39562264985628	3.39995874730459	3.37645354186575	3.37760672495555	3.38212092772318	3.40266787825444	3.40998861665332	3.39062694900998
PPP1R37	5.52237479895441	5.4721445139846	6.17091195992288	5.55011322640454	5.58985904326872	5.46959521499401	5.28151053866525	5.68277257016332	5.49147962075355	5.64759410102606
NKPD1	5.27466101875932	5.02660593019664	5.80418011770318	5.18140769834673	5.16987345692877	5.15014632606974	4.9931179488094	5.26922081426469	5.2012985427701	5.61710380649446
MAMSTR	6.16231544078503	6.10333826421382	6.00078089398585	6.03456264917406	6.05649058273438	5.99645388956881	6.06028898267488	6.3805844549771	6.31913178094132	6.12971240083089
IZUMO1	3.47811759512485	3.49005080054557	3.75116587507728	3.48537643573313	3.53118748609543	3.35727227300843	3.52692880263634	3.68864017627314	3.59287099697791	3.54462959312401
EMC10	8.7134304176912	8.77579395601717	9.26435559192146	9.17118001351474	9.04914369201838	8.96055426534796	8.94910977648741	8.83452724624908	8.7192818773521	8.77887667413176
LINC01869	6.7531359049061	6.71388665903004	7.25225204054578	6.79208076579323	6.62997621265515	6.77946725531502	6.731036803029	6.87629238788251	6.69318114512087	6.84727640591401
KLK9	5.90695220135626	5.65922654573805	6.03106732841574	5.92280147054547	6.00375123294653	5.77226971327421	5.62064418339982	5.94731196026348	5.95184285103251	5.78516630802719
